@id,@lat,@lon
641727396,-24.2173177,-53.7365458
641976883,-24.2880396,-53.8254133
641976885,-24.2841156,-53.8216314
641976886,-24.2882846,-53.8221406
645652589,-24.1883962,-53.9211080
645652591,-24.1860686,-53.9209713
645652592,-24.1846155,-53.9212239
645652593,-24.1821797,-53.9238225
645652594,-24.1824041,-53.9197293
645652595,-24.1859235,-53.9120176
645652596,-24.1840997,-53.9125104
645652599,-24.1822034,-53.9134087
645652600,-24.1792152,-53.9112935
645652601,-24.1783679,-53.9137173
645652602,-24.1735519,-53.9178136
645652603,-24.1767200,-53.9151907
645652604,-24.1701423,-53.9182042
645652605,-24.1696479,-53.9230222
645652606,-24.1754197,-53.9224344
645652607,-24.1852717,-53.9260276
645662998,-24.1879846,-53.9141707
645663000,-24.1920371,-53.9202353
648564925,-24.2834497,-53.7943796
648567310,-24.2602379,-53.8480553
648567311,-24.2566080,-53.8435183
648567312,-24.2588557,-53.8474273
648567313,-24.2552567,-53.8483556
648568250,-24.2733819,-53.8596868
648568252,-24.2727691,-53.8563779
648568254,-24.2698671,-53.8557930
648568255,-24.2708340,-53.8595774
648568256,-24.2632632,-53.8563522
648568258,-24.2655022,-53.8562446
648568259,-24.2676817,-53.8553653
648568260,-24.2643298,-53.8602812
648568262,-24.2602154,-53.8548002
650814533,-24.3744615,-53.9189592
653478617,-24.1457917,-53.9232736
653478618,-24.1537015,-53.9330471
653478619,-24.1398628,-53.9333034
653478620,-24.1328816,-53.9329519
655201999,-24.1980819,-53.9107168
655202000,-24.1901910,-53.9078226
655202001,-24.1940232,-53.9066286
655680705,-24.3915806,-54.1075077
656487495,-23.3672138,-53.6128207
657318353,-24.0164095,-52.8752659
657318354,-24.0128391,-52.8709522
657430071,-23.9710355,-52.8622532
658046187,-24.0392217,-52.2696648
658046188,-24.0372962,-52.2695742
658239976,-24.0705671,-52.2783193
659614718,-23.2629224,-53.1063058
659614719,-23.2666542,-53.1158763
661446688,-24.3205601,-53.7439952
663018045,-24.2009095,-53.7231986
663018053,-24.1593870,-53.7619159
663018055,-24.1603660,-53.7597192
